Region_ID,Time_Period,Renewable_Capacity_Added_MW,Total_Energy_Demand_MWh,Coal_Power_Generation_MWh,Carbon_Emission_tCO2,Transmission_Capacity_MW,Transmission_Completion_Rate,PSA_Signed,DISCOM_Debt_USD,AT_C_Loss_Percent,Land_Acquisition_Delay_Months,Renewable_Subsidy_USD,Coal_Subsidy_USD,Energy_Storage_Capacity_MW,Economic_Growth_Rate,Project_ID,Project_Completion_Status
IN-GA,2022-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,-3.52,PJT_0722,Delayed
IN-TN,2024-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.16,PJT_0723,Completed
IN-JK,2021-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.33,PJT_0724,In Progress
IN-HP,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,-4.17,PJT_0725,Completed
IN-RJ,2023-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.9,PJT_0726,Completed
IN-CH,2023-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.06,PJT_0727,Completed
IN-DN,2022-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.35,PJT_0728,Completed
IN-PY,2021-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,-4.55,PJT_0729,Delayed
IN-HP,2020-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,6.1,PJT_0730,Delayed
IN-CT,2023-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,-0.7,PJT_0731,Completed
IN-AN,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,-0.01,PJT_0732,In Progress
IN-HR,2021-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.94,PJT_0733,In Progress
IN-AR,2023-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.92,PJT_0734,Completed
IN-UT,2020-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.97,PJT_0735,Completed
IN-MP,2024-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.69,PJT_0736,In Progress
IN-ML,2021-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.39,PJT_0737,In Progress
IN-UP,2024-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.78,PJT_0738,Completed
IN-WB,2022-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.64,PJT_0739,Completed
IN-MP,2021-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.4,PJT_0740,Delayed
IN-MH,2022-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,9.03,PJT_0741,Delayed
IN-GJ,2023-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.59,PJT_0742,In Progress
IN-CT,2024-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.02,PJT_0743,Completed
IN-TR,2020-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.96,PJT_0744,Completed
IN-GJ,2023-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.97,PJT_0745,In Progress
IN-AS,2022-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.32,PJT_0746,Delayed
IN-TS,2022-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,2.74,PJT_0747,In Progress
IN-KA,2024-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,7.6,PJT_0748,In Progress
IN-ML,2021-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.65,PJT_0749,Not Started
IN-HP,2021-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.81,PJT_0750,Completed
IN-LA,2023-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.5,PJT_0751,Delayed
IN-LA,2021-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.89,PJT_0752,In Progress
IN-MZ,2020-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,0.84,PJT_0753,Not Started
IN-UT,2023-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.09,PJT_0754,Completed
IN-ML,2020-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.38,PJT_0755,Delayed
IN-RJ,2020-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.48,PJT_0756,In Progress
IN-ML,2021-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.36,PJT_0757,In Progress
IN-LD,2024-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,-4.33,PJT_0758,Delayed
IN-OR,2020-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.99,PJT_0759,Delayed
IN-MZ,2023-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,-1.71,PJT_0760,In Progress
IN-TS,2020-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,2.71,PJT_0761,In Progress
IN-TS,2024-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,9.18,PJT_0762,In Progress
IN-HR,2023-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.28,PJT_0763,Completed
IN-WB,2020-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.79,PJT_0764,In Progress
IN-HR,2022-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,-3.22,PJT_0765,In Progress
IN-MP,2023-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,-1.37,PJT_0766,In Progress
IN-LA,2021-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.81,PJT_0767,Completed
IN-MZ,2020-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,4.7,PJT_0768,In Progress
IN-LA,2024-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.43,PJT_0769,Completed
IN-MP,2020-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.76,PJT_0770,In Progress
IN-OR,2023-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.46,PJT_0771,Delayed
IN-MP,2023-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.27,PJT_0772,In Progress
IN-OR,2024-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.73,PJT_0773,Delayed
IN-AR,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.27,PJT_0774,In Progress
IN-PB,2024-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.98,PJT_0775,Completed
IN-HP,2024-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.6,PJT_0776,Completed
IN-PB,2022-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.6,PJT_0777,In Progress
IN-LD,2021-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,7.72,PJT_0778,Completed
IN-MN,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.44,PJT_0779,In Progress
IN-MP,2020-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.2,PJT_0780,Completed
IN-AR,2020-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.86,PJT_0781,Not Started
IN-AP,2021-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,-1.21,PJT_0782,Completed
IN-NL,2024-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.33,PJT_0783,Delayed
IN-TN,2020-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,14.87,PJT_0784,Not Started
IN-KL,2020-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.02,PJT_0785,Delayed
IN-MN,2021-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.97,PJT_0786,Completed
IN-DN,2021-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.33,PJT_0787,Not Started
IN-AR,2023-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.19,PJT_0788,In Progress
IN-KA,2020-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,6.5,PJT_0789,Completed
IN-OR,2022-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.66,PJT_0790,In Progress
IN-MH,2024-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.91,PJT_0791,Delayed
IN-GA,2021-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.63,PJT_0792,In Progress
IN-TR,2020-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.64,PJT_0793,Not Started
IN-DN,2023-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.42,PJT_0794,Completed
IN-HR,2020-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.1,PJT_0795,Not Started
IN-TS,2021-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.35,PJT_0796,In Progress
IN-MP,2024-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.75,PJT_0797,Completed
IN-UT,2023-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.88,PJT_0798,Completed
IN-ML,2023-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.48,PJT_0799,Completed
IN-TN,2021-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.27,PJT_0800,Completed
IN-MH,2024-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.96,PJT_0801,Completed
IN-BR,2021-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,0.23,PJT_0802,In Progress
IN-WB,2021-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.98,PJT_0803,In Progress
IN-HP,2024-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.26,PJT_0804,Not Started
IN-AN,2023-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,-4.8,PJT_0805,Delayed
IN-MH,2020-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.0,PJT_0806,Completed
IN-AR,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.91,PJT_0807,Completed
IN-PB,2023-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.38,PJT_0808,Completed
IN-JK,2024-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.19,PJT_0809,In Progress
IN-DL,2020-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,1.17,PJT_0810,In Progress
IN-KA,2020-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.32,PJT_0811,Completed
IN-OR,2020-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.88,PJT_0812,Completed
IN-AN,2022-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.38,PJT_0813,In Progress
IN-RJ,2023-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.3,PJT_0814,In Progress
IN-AR,2021-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.51,PJT_0815,Completed
IN-AS,2020-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.65,PJT_0816,Completed
IN-BR,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.67,PJT_0817,Completed
IN-AR,2024-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.23,PJT_0818,In Progress
IN-LD,2022-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.54,PJT_0819,In Progress
IN-TS,2020-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.76,PJT_0820,In Progress
IN-NL,2024-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,-0.65,PJT_0821,Completed
IN-AN,2021-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.89,PJT_0822,Delayed
IN-AN,2020-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.7,PJT_0823,In Progress
IN-MZ,2024-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.94,PJT_0824,Delayed
IN-AN,2024-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.95,PJT_0825,In Progress
IN-MP,2020-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.62,PJT_0826,Delayed
IN-TS,2024-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.2,PJT_0827,Completed
IN-DL,2021-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.85,PJT_0828,In Progress
IN-PB,2020-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.0,PJT_0829,In Progress
IN-CT,2021-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.15,PJT_0830,Completed
IN-WB,2022-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.13,PJT_0831,Completed
IN-GA,2024-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.1,PJT_0832,Completed
IN-TR,2024-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.21,PJT_0833,Completed
IN-RJ,2022-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.43,PJT_0834,Delayed
IN-NL,2023-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.27,PJT_0835,Completed
IN-TS,2021-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.29,PJT_0836,Completed
IN-GJ,2024-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,-1.85,PJT_0837,Completed
IN-CT,2023-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,-3.43,PJT_0838,In Progress
IN-AS,2023-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,14.05,PJT_0839,In Progress
IN-KA,2024-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.94,PJT_0840,Completed
IN-MH,2020-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.71,PJT_0841,Delayed
IN-DN,2021-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.15,PJT_0842,In Progress
IN-GJ,2021-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.24,PJT_0843,Completed
IN-NL,2023-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.16,PJT_0844,Completed
IN-JK,2022-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.16,PJT_0845,Not Started
IN-GA,2022-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.65,PJT_0846,Not Started
IN-TR,2023-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.35,PJT_0847,In Progress
IN-MZ,2024-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.29,PJT_0848,Delayed
IN-DN,2022-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.21,PJT_0849,Not Started
IN-TS,2022-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.19,PJT_0850,Completed
IN-KA,2021-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.37,PJT_0851,Not Started
IN-MZ,2020-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,4.38,PJT_0852,Completed
IN-DN,2021-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-0.93,PJT_0853,Completed
IN-RJ,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,0.78,PJT_0854,Completed
IN-MH,2023-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,9.69,PJT_0855,Delayed
IN-AS,2024-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.25,PJT_0856,In Progress
IN-WB,2023-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.04,PJT_0857,Completed
IN-MN,2024-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,0.65,PJT_0858,Not Started
IN-HP,2023-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,2.97,PJT_0859,Delayed
IN-BR,2022-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,6.8,PJT_0860,Delayed
IN-NL,2020-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.94,PJT_0861,Not Started
IN-MZ,2023-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.79,PJT_0862,In Progress
IN-SK,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.94,PJT_0863,In Progress
IN-KL,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.74,PJT_0864,In Progress
IN-OR,2021-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,7.79,PJT_0865,In Progress
IN-LA,2022-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,-4.92,PJT_0866,In Progress
IN-KA,2021-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.52,PJT_0867,Completed
IN-CH,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,9.89,PJT_0868,In Progress
IN-MH,2020-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,4.66,PJT_0869,In Progress
IN-CH,2021-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,-3.84,PJT_0870,Completed
IN-MZ,2022-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.31,PJT_0871,Completed
IN-TN,2021-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,9.07,PJT_0872,Completed
IN-TS,2024-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.61,PJT_0873,Completed
IN-CH,2020-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.99,PJT_0874,Completed
IN-OR,2022-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,0.0,PJT_0875,In Progress
IN-BR,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.73,PJT_0876,In Progress
IN-UP,2022-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.56,PJT_0877,Completed
IN-SK,2020-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,0.19,PJT_0878,Not Started
IN-AP,2024-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.63,PJT_0879,Delayed
IN-LA,2023-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.47,PJT_0880,Completed
IN-AN,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.7,PJT_0881,Delayed
IN-PY,2021-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.88,PJT_0882,Completed
IN-MH,2021-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,0.26,PJT_0883,Delayed
IN-CT,2021-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.2,PJT_0884,Completed
IN-GJ,2020-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,14.22,PJT_0885,Completed
IN-AP,2022-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.52,PJT_0886,Not Started
IN-TN,2020-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.22,PJT_0887,In Progress
IN-BR,2024-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,6.75,PJT_0888,In Progress
IN-KA,2021-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,0.78,PJT_0889,Completed
IN-CT,2021-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.33,PJT_0890,Completed
IN-TR,2021-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.91,PJT_0891,Not Started
IN-CH,2023-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.2,PJT_0892,In Progress
IN-HP,2024-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.01,PJT_0893,Completed
IN-CT,2021-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.32,PJT_0894,In Progress
IN-OR,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.76,PJT_0895,In Progress
IN-UP,2023-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.29,PJT_0896,Completed
IN-AR,2023-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,9.1,PJT_0897,In Progress
IN-GA,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.65,PJT_0898,Completed
IN-GA,2023-07,0.0,0,0,0,0,,1,0,,,0,0,0.0,7.79,PJT_0899,Completed
IN-CH,2021-08,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.96,PJT_0900,Completed
IN-OR,2020-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,8.44,PJT_0901,Completed
IN-JH,2023-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.66,PJT_0902,Delayed
IN-TR,2021-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.59,PJT_0903,Delayed
IN-MN,2024-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.38,PJT_0904,Completed
IN-AP,2024-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.39,PJT_0905,Completed
IN-DN,2022-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,9.77,PJT_0906,Completed
IN-AS,2023-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.89,PJT_0907,In Progress
IN-JK,2020-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-4.47,PJT_0908,Completed
IN-JH,2024-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.43,PJT_0909,In Progress
IN-ML,2024-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.88,PJT_0910,Completed
IN-WB,2021-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,-0.79,PJT_0911,In Progress
IN-KL,2021-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,14.27,PJT_0912,Not Started
IN-PB,2023-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.92,PJT_0913,In Progress
IN-PB,2021-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,0.74,PJT_0914,In Progress
IN-DN,2020-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,14.46,PJT_0915,Completed
IN-MZ,2020-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,-3.03,PJT_0916,In Progress
IN-HR,2022-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,9.64,PJT_0917,Completed
IN-AP,2022-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.83,PJT_0918,Delayed
IN-JH,2023-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,-4.43,PJT_0919,In Progress
IN-AR,2021-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.75,PJT_0920,In Progress
IN-DN,2024-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.62,PJT_0921,In Progress
IN-UP,2022-03,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.44,PJT_0922,In Progress
IN-ML,2022-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.47,PJT_0923,Completed
IN-CH,2020-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.15,PJT_0924,Completed
IN-SK,2021-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,-0.67,PJT_0925,In Progress
IN-LA,2022-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.23,PJT_0926,Completed
IN-UT,2021-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.65,PJT_0927,In Progress
IN-DL,2022-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,6.69,PJT_0928,Completed
IN-DL,2023-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.58,PJT_0929,In Progress
IN-OR,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.51,PJT_0930,Not Started
IN-DN,2023-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.76,PJT_0931,Not Started
IN-TS,2022-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,12.28,PJT_0932,Completed
IN-MZ,2020-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.3,PJT_0933,In Progress
IN-TN,2024-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.08,PJT_0934,Completed
IN-JH,2023-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.33,PJT_0935,Not Started
IN-WB,2021-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,11.9,PJT_0936,In Progress
IN-MZ,2021-11,0.0,0,0,0,0,,0,0,,,0,0,0.0,7.46,PJT_0937,Delayed
IN-LD,2024-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,4.95,PJT_0938,In Progress
IN-CH,2021-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.52,PJT_0939,Not Started
IN-TR,2022-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,-2.45,PJT_0940,Delayed
IN-MH,2020-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,-4.56,PJT_0941,Delayed
IN-PY,2022-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.07,PJT_0942,Not Started
IN-UT,2024-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.62,PJT_0943,Delayed
IN-WB,2022-09,0.0,0,0,0,0,,1,0,,,0,0,0.0,-2.74,PJT_0944,Completed
IN-UP,2023-12,0.0,0,0,0,0,,0,0,,,0,0,0.0,3.31,PJT_0945,Completed
IN-MP,2022-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.57,PJT_0946,Delayed
IN-MZ,2023-05,0.0,0,0,0,0,,0,0,,,0,0,0.0,-1.08,PJT_0947,Delayed
IN-AR,2023-01,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.52,PJT_0948,In Progress
IN-TS,2022-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,1.12,PJT_0949,In Progress
IN-HP,2023-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,9.27,PJT_0950,Completed
IN-LD,2023-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,5.29,PJT_0951,Not Started
IN-HR,2021-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.94,PJT_0952,Completed
IN-TN,2022-08,0.0,0,0,0,0,,1,0,,,0,0,0.0,-0.4,PJT_0953,Completed
IN-UP,2020-04,0.0,0,0,0,0,,0,0,,,0,0,0.0,10.31,PJT_0954,Completed
IN-MZ,2024-05,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.57,PJT_0955,Completed
IN-BR,2022-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,0.94,PJT_0956,Delayed
IN-OR,2024-09,0.0,0,0,0,0,,0,0,,,0,0,0.0,13.0,PJT_0957,In Progress
IN-DN,2021-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,-3.97,PJT_0958,In Progress
IN-AS,2023-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,12.01,PJT_0959,In Progress
IN-UP,2022-04,0.0,0,0,0,0,,1,0,,,0,0,0.0,8.3,PJT_0960,In Progress
IN-TR,2021-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.48,PJT_0961,In Progress
IN-WB,2024-03,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.58,PJT_0962,Delayed
IN-PB,2024-10,0.0,0,0,0,0,,0,0,,,0,0,0.0,-0.09,PJT_0963,Completed
IN-SK,2021-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.2,PJT_0964,In Progress
IN-DL,2022-06,0.0,0,0,0,0,,0,0,,,0,0,0.0,14.47,PJT_0965,In Progress
IN-KA,2024-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.01,PJT_0966,Delayed
IN-UP,2022-02,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.41,PJT_0967,Not Started
IN-LD,2022-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,4.38,PJT_0968,In Progress
IN-AN,2020-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,-1.6,PJT_0969,Delayed
IN-ML,2021-01,0.0,0,0,0,0,,1,0,,,0,0,0.0,10.06,PJT_0970,Not Started
IN-MZ,2024-07,0.0,0,0,0,0,,0,0,,,0,0,0.0,6.96,PJT_0971,In Progress
IN-DL,2022-02,0.0,0,0,0,0,,0,0,,,0,0,0.0,11.29,PJT_0972,In Progress
IN-MH,2022-06,0.0,0,0,0,0,,1,0,,,0,0,0.0,2.62,PJT_0973,In Progress
IN-MH,2021-12,0.0,0,0,0,0,,1,0,,,0,0,0.0,3.1,PJT_0974,Delayed
IN-HR,2022-10,0.0,0,0,0,0,,1,0,,,0,0,0.0,13.42,PJT_0975,Delayed
IN-JK,2023-11,0.0,0,0,0,0,,1,0,,,0,0,0.0,5.81,PJT_0976,Completed
